state,county,year,cases,fips,size,prcp,avtemp
Kentucky,Lee County,2000,0,21129,7919,1122.643672688802,12.639640299479167
Kentucky,Leslie County,2000,0,21131,12370,1092.0711149992767,12.519550994590476
Kentucky,Letcher County,2000,0,21133,25217,995.8267311563297,12.241664983788315
Kentucky,Lewis County,2000,0,21135,14124,1198.5557720477764,12.109305014977089
Kentucky,Lincoln County,2000,0,21137,23464,1002.3166089739118,13.24892784867968
Kentucky,Livingston County,2000,0,21139,9814,1175.0927495021447,14.199809635386748
Kentucky,Logan County,2000,0,21141,26601,953.5710248080167,14.218368356878107
Kentucky,Lyon County,2000,0,21143,8107,1167.2862457275392,14.881451058387757
Kentucky,McCracken County,2000,0,21145,65440,1266.0139011290016,14.28857735889714
Kentucky,McCreary County,2000,0,21147,17066,1092.8059997558594,12.72547852198283
Kentucky,McLean County,2000,0,21149,9977,1161.7202514648438,13.887393808364868
Kentucky,Madison County,2000,0,21151,71308,1005.1010293399586,12.719412915846881
Kentucky,Magoffin County,2000,0,21153,13317,1078.8865368901468,12.913214216426928
Kentucky,Marion County,2000,1,21155,18208,1065.131383559283,13.28092648001278
Kentucky,Marshall County,2000,0,21157,30121,1241.7156270345051,14.693950513998667
Kentucky,Martin County,2000,0,21159,12560,1062.7137893150593,12.819821818121548
Kentucky,Mason County,2000,0,21161,16786,1225.942435599662,12.071841162604255
Kentucky,Meade County,2000,0,21163,26523,1246.7773941703465,12.76723637788192
Kentucky,Menifee County,2000,0,21165,6595,1156.586669921875,12.793690268198649
Kentucky,Mercer County,2000,0,21167,20826,979.2071814903846,13.236881402822641
Kentucky,Metcalfe County,2000,0,21169,10020,1033.5819208672706,14.072484990383716
Kentucky,Monroe County,2000,0,21171,11739,1091.616739126352,14.230738016275259
Kentucky,Montgomery County,2000,0,21173,22663,1062.4520060221355,12.315047264099121
Kentucky,Morgan County,2000,0,21175,13967,1163.7032775878906,12.45544858276844
Kentucky,Muhlenberg County,2000,0,21177,31796,1124.6847279866536,14.242220415009392
Kentucky,Nelson County,2000,0,21179,37677,1060.2083061110804,13.354214762298154
Kentucky,Nicholas County,2000,0,21181,6784,1183.8851770471645,12.4066790121573
Kentucky,Ohio County,2000,0,21183,22918,1172.5259620179522,13.650148949724562
Kentucky,Oldham County,2000,0,21185,46981,1228.4646647135417,12.609844462076824
Kentucky,Owen County,2000,0,21187,10574,1282.2101824725116,12.626369546960902
Kentucky,Owsley County,2000,0,21189,4863,1150.6996416364398,12.521180152893066
Kentucky,Pendleton County,2000,0,21191,14488,1184.8261385830965,12.368090911345048
Kentucky,Perry County,2000,0,21193,29287,1063.276959010533,12.845742515155248
Kentucky,Pike County,2000,0,21195,68490,1051.261488733213,12.61303894578918
Kentucky,Powell County,2000,0,21197,13280,1103.912581905242,12.50984013465143
Kentucky,Pulaski County,2000,0,21199,56336,1043.5884169776841,13.340516883547943
Kentucky,Robertson County,2000,0,21201,2264,1201.224618765024,12.288323622483473
Kentucky,Rockcastle County,2000,0,21203,16636,1059.4305578161168,12.845788461190683
Kentucky,Rowan County,2000,0,21205,22070,1155.8945367986505,12.531286933205344
Kentucky,Russell County,2000,0,21207,16328,1168.0395616319445,13.593185212877062
Kentucky,Scott County,2000,0,21209,33407,1168.0520463423295,12.59315241466869
Kentucky,Shelby County,2000,0,21211,33548,1177.929335297131,12.295395475919129
Kentucky,Simpson County,2000,0,21213,16413,967.9412517547607,14.320329338312149
Kentucky,Spencer County,2000,0,21215,11995,1067.3816579182942,12.961145758628845
Kentucky,Taylor County,2000,0,21217,22917,1089.1087468465169,13.557007789611816
Kentucky,Todd County,2000,0,21219,11943,1051.8150024414062,14.345078161784581
Kentucky,Trigg County,2000,0,21221,12633,1137.3723311750857,14.713730067422945
Kentucky,Trimble County,2000,0,21223,8175,1335.8574951171875,12.2459312915802
Kentucky,Union County,2000,0,21225,15601,1190.097680228097,13.857180850846428
Kentucky,Warren County,2000,2,21227,92822,1012.1363582835478,13.975815189585965
Kentucky,Washington County,2000,0,21229,10915,1035.527313976753,13.20827639975199
Kentucky,Wayne County,2000,0,21231,19985,1156.205144391741,13.182171426500593
Kentucky,Webster County,2000,1,21233,14113,1141.4746890943877,14.175557000296456
Kentucky,Whitley County,2000,0,21235,35970,1085.971715927124,12.77183210849762
Kentucky,Wolfe County,2000,0,21237,7095,1149.2609197443182,12.8155605431759
Kentucky,Woodford County,2000,0,21239,23267,1085.923193359375,12.652875099182129
Louisiana,Acadia Parish,2000,0,22001,58817,1105.3190047764542,20.34641957046962
Louisiana,Allen Parish,2000,0,22003,25410,1156.42578125,19.887104034423828
Louisiana,Ascension Parish,2000,0,22005,77335,1182.5000055486505,20.098707502538506
Louisiana,Assumption Parish,2000,0,22007,23378,1151.4974460975798,20.36562007081275
Louisiana,Avoyelles Parish,2000,0,22009,41480,1065.855923828125,19.62976597595215
Louisiana,Beauregard Parish,2000,0,22011,33025,1214.3314615885417,19.637722472698368
Louisiana,Bienville Parish,2000,0,22013,15728,1386.8887840208968,18.354554540742704
Louisiana,Bossier Parish,2000,1,22015,98601,1477.540160171629,18.39741927619994
Louisiana,Caddo Parish,2000,0,22017,252013,1461.4847938851135,18.597222419634257
Louisiana,Calcasieu Parish,2000,0,22019,183514,1238.7849338479239,20.229024664996423
Louisiana,Caldwell Parish,2000,0,22021,10579,1257.4701265033923,18.513213232943887
Louisiana,Cameron Parish,2000,0,22023,9949,1181.3596066137588,20.585279256495845
Louisiana,Catahoula Parish,2000,0,22025,10903,1171.6344228891226,19.10639337392954
Louisiana,Claiborne Parish,2000,0,22027,16779,1533.4555851017033,17.9765002791946
Louisiana,Concordia Parish,2000,1,22029,20212,1161.212251551011,19.32794365228391
Louisiana,De Soto Parish,2000,0,22031,25513,1329.8899189453125,18.745777923583983
Louisiana,East Baton Rouge Parish,2000,0,22033,412919,1119.2964067459106,19.870020151138306
Louisiana,East Carroll Parish,2000,0,22035,9402,1275.8081232706706,18.34263809521993
Louisiana,East Feliciana Parish,2000,0,22037,21365,1063.1237961341594,19.438541116385625
Louisiana,Evangeline Parish,2000,0,22039,35399,1114.8224783415842,20.0603668666122
Louisiana,Franklin Parish,2000,0,22041,21245,1188.3588686856356,18.825773694298483
Louisiana,Grant Parish,2000,0,22043,18687,1214.6864683861827,19.20330760058235
Louisiana,Iberia Parish,2000,0,22045,73234,1126.7324703255879,20.295130975467643
Louisiana,Iberville Parish,2000,0,22047,33315,1053.840117698492,20.15442932483762
Louisiana,Jackson Parish,2000,0,22049,15381,1304.1838525978915,18.280274080942913
Louisiana,Jefferson Parish,2000,0,22051,454738,1164.7373648749458,21.24430669678582
Louisiana,Jefferson Davis Parish,2000,0,22053,31398,1152.6693574638778,20.22404707631757
Louisiana,Lafayette Parish,2000,2,22055,190453,1179.3871765136719,20.177196621894836
Louisiana,Lafourche Parish,2000,1,22057,89974,1254.4240929676077,20.9268732349775
Louisiana,LaSalle Parish,2000,0,22059,14264,1141.737555609809,18.94305422041151
Louisiana,Lincoln Parish,2000,0,22061,42510,1349.8347804857337,18.131087648695793
Louisiana,Livingston Parish,2000,0,22063,92531,1143.3986902718593,19.71657153813526
Louisiana,Madison Parish,2000,0,22065,13707,1248.6579486892883,18.620331247168853
Louisiana,Morehouse Parish,2000,0,22067,30962,1301.1148047259474,18.022831774133397
Louisiana,Natchitoches Parish,2000,0,22069,39097,1255.7147813734118,19.168606674278177
Louisiana,Orleans Parish,2000,1,22071,483663,1092.7178814227764,21.545102522923397
Louisiana,Ouachita Parish,2000,0,22073,147266,1275.6961449312876,18.40600257322013
Louisiana,Plaquemines Parish,2000,0,22075,26737,1105.2961670631587,21.139380854229593
Louisiana,Pointe Coupee Parish,2000,0,22077,22756,995.577315167683,19.957790746921447
Louisiana,Rapides Parish,2000,0,22079,126392,1170.2728514312416,19.344238578632314
Louisiana,Red River Parish,2000,0,22081,9598,1357.6618905697228,18.613786085596626
Louisiana,Richland Parish,2000,0,22083,20930,1281.9666622846555,18.297958838634003
Louisiana,Sabine Parish,2000,0,22085,23495,1211.0848215522497,18.930400442569812
Louisiana,St. Bernard Parish,2000,0,22087,66988,1029.1357341828893,20.922454208624167
Louisiana,St. Charles Parish,2000,0,22089,48160,1190.9249087474386,21.00406155820753
Louisiana,St. Helena Parish,2000,0,22091,10508,1122.8475448876097,19.235907839055645
Louisiana,St. James Parish,2000,0,22093,21179,1111.3575019836426,20.370585799217224
Louisiana,St. John the Baptist Parish,2000,1,22095,43151,1131.5384494357638,20.63125089009603
Louisiana,St. Landry Parish,2000,0,22097,87711,1120.818803929571,20.23846667560179
Louisiana,St. Martin Parish,2000,1,22099,48654,1181.4586797393529,20.19138304111177
Louisiana,St. Mary Parish,2000,0,22101,53256,1148.2604883779393,20.405861901764823
Louisiana,St. Tammany Parish,2000,0,22103,192179,1062.2373607323605,20.040398063899588
Louisiana,Tangipahoa Parish,2000,0,22105,100826,1083.7599976638269,19.66250681055003
Louisiana,Tensas Parish,2000,0,22107,6575,1170.6791142482384,19.058121400720932
Louisiana,Terrebonne Parish,2000,0,22109,104461,1203.070792388916,20.905480527877806
Louisiana,Union Parish,2000,0,22111,22777,1357.329466841603,17.981906730710094
Louisiana,Vermilion Parish,2000,0,22113,53966,1076.799338107639,20.28842059241401
Louisiana,Vernon Parish,2000,0,22115,52522,1235.6777617136638,19.360757440328598
Louisiana,Washington Parish,2000,0,22117,43890,1043.7290248496859,19.526081664889468
Louisiana,Webster Parish,2000,0,22119,41709,1519.0456651475695,18.188555992974177
Louisiana,West Baton Rouge Parish,2000,0,22121,21564,1000.3782854352679,20.027072743007114
Louisiana,West Carroll Parish,2000,0,22123,12283,1317.0737185010723,18.186335731955136
Louisiana,West Feliciana Parish,2000,0,22125,15136,1017.9013222748379,19.68396154439674
Louisiana,Winn Parish,2000,0,22127,16830,1267.0616975532946,18.73720350930857
Maine,Androscoggin County,2000,0,23001,103845,1152.497112358941,6.665631940629747
Maine,Aroostook County,2000,0,23003,73869,1038.7361301243452,3.7211808106305666
Maine,Cumberland County,2000,13,23005,266058,1173.0536737442017,6.976859714835882
Maine,Franklin County,2000,0,23007,29479,1258.944050508387,3.823604982273251
Maine,Hancock County,2000,0,23009,51862,1100.7396525206882,6.345261487395922
Maine,Kennebec County,2000,2,23011,117214,1135.4092635640338,6.702766614457581
Maine,Knox County,2000,4,23013,39684,1206.3183773265166,7.125508581890779
Maine,Lincoln County,2000,3,23015,33699,1141.6974676724137,7.165553191612506
Maine,Oxford County,2000,5,23017,54802,1220.5167296389316,4.931567596628311
Maine,Penobscot County,2000,2,23019,144907,1044.088981240058,5.266013939000898
Maine,Piscataquis County,2000,0,23021,17244,1099.377340972739,3.8278328856778523
Maine,Sagadahoc County,2000,0,23023,35225,1131.3813368055555,6.958281495836046
Maine,Somerset County,2000,0,23025,50893,1107.7738553493143,3.9016899290702325
Maine,Waldo County,2000,0,23027,36468,1106.498770291688,6.709705942966899
Maine,Washington County,2000,1,23029,33886,1088.5950007362972,5.799364331222716
Maine,York County,2000,40,23031,188076,1250.9012430364435,7.485822425647215
Maryland,Allegany County,2000,1,24001,74804,903.4374975907175,10.692896366119385
Maryland,Anne Arundel County,2000,84,24003,491394,1209.164133998326,13.098120812007359
Maryland,Baltimore County,2000,28,24005,756037,1088.0593056253867,12.427337873100054
Maryland,Calvert County,2000,27,24009,75163,1179.59599609375,13.466167885916574
Maryland,Caroline County,2000,21,24011,29828,1175.3281088775059,13.012573889966282
Maryland,Carroll County,2000,30,24013,151580,1049.2161994181888,11.669677250821826
Maryland,Cecil County,2000,42,24015,86464,1148.0686599959188,12.16712437814741
Maryland,Charles County,2000,27,24017,121203,1120.6265447707403,13.460592235837664
Maryland,Dorchester County,2000,4,24019,30586,1164.8555166654498,13.827052169871108
Maryland,Frederick County,2000,26,24021,196522,1059.6116777936988,11.905311905335044
Maryland,Garrett County,2000,0,24023,29824,1121.990001716236,8.489456252296373
Maryland,Harford County,2000,42,24025,219472,1120.7593310546874,12.303676071166992
Maryland,Howard County,2000,64,24027,249599,1005.1569039481027,12.22789884748913
Maryland,Kent County,2000,34,24029,19266,1182.3895635190217,12.618192983710248
Maryland,Montgomery County,2000,80,24031,877363,1002.4094864282853,12.400021858704395
Maryland,Prince George's County,2000,50,24033,803189,1082.2410023363332,13.011492016949232
Maryland,Queen Anne's County,2000,35,24035,40765,1184.7093545236896,12.822580629779447
Maryland,St. Mary's County,2000,9,24037,86521,1193.5095156715029,13.538497394985622
Maryland,Somerset County,2000,8,24039,24718,1127.1316391302614,13.627586715075434
Maryland,Talbot County,2000,37,24041,33890,1151.5063187448602,13.5715954178258
Maryland,Washington County,2000,10,24043,132101,971.3952396937779,11.59729072025844
Maryland,Wicomico County,2000,5,24045,84864,1155.6906261444092,13.483856782317162
Maryland,Worcester County,2000,10,24047,46772,1071.9810783661992,13.264752043298929
Maryland,Baltimore city,2000,14,24510,648654,1066.7283426920574,13.586614529291788
Massachusetts,Barnstable County,2000,154,25001,223245,1076.1970278611823,9.90628665240843
Massachusetts,Berkshire County,2000,51,25003,134787,1395.8957129238413,6.664572556813558
Massachusetts,Bristol County,2000,74,25005,536008,1242.2138821348851,10.157121152293925
Massachusetts,Dukes County,2000,39,25007,15072,1070.3442993164062,9.923011870611282
Massachusetts,Essex County,2000,204,25009,725379,1289.420118952372,9.309489411043833
Massachusetts,Franklin County,2000,9,25011,71499,1368.276020421391,7.00289785756474
Massachusetts,Hampden County,2000,72,25013,456573,1277.900377957326,8.242584111555567
Massachusetts,Hampshire County,2000,34,25015,152381,1327.2712752971242,7.6304038230409015
Massachusetts,Middlesex County,2000,129,25017,1468934,1234.5300006288471,9.037231094909437
Massachusetts,Nantucket County,2000,39,25019,9574,1004.3108367919922,9.761406262715658
Massachusetts,Norfolk County,2000,80,25021,651227,1241.039674852715,9.55932032475706
Massachusetts,Plymouth County,2000,152,25023,474414,1288.1656165489783,9.89959647838886
Massachusetts,Suffolk County,2000,25,25025,691238,1266.8716634114583,10.09291664759318
Massachusetts,Worcester County,2000,89,25027,752684,1220.7031580415883,8.11760401546507
Michigan,Alcona County,2000,0,26001,11709,732.0946979025135,6.727795294056768
Michigan,Alger County,2000,0,26003,9827,798.9853354612011,5.574251014030784
Michigan,Allegan County,2000,0,26005,106048,1174.4242791328722,8.936812386257959
Michigan,Alpena County,2000,1,26007,31276,740.9806911355198,6.688339129532918
Michigan,Antrim County,2000,0,26009,23258,732.3286026355833,7.170485951179682
Michigan,Arenac County,2000,0,26011,17263,781.9003377278646,7.507897210121155
Michigan,Baraga County,2000,0,26013,8872,822.9787806068979,4.680926570078221
Michigan,Barry County,2000,0,26015,56903,1109.5106245676677,9.177079856395721
Michigan,Bay County,2000,0,26017,110091,801.9901326497396,8.369781716664631
Michigan,Benzie County,2000,0,26019,16106,767.9791364998653,8.022709756061948
Michigan,Berrien County,2000,0,26021,162556,996.983051579173,9.49189025599782
Michigan,Branch County,2000,1,26023,45874,988.4527384440104,8.962904260272072
Michigan,Calhoun County,2000,0,26025,138021,1031.7306334480406,9.137901427253844
Michigan,Cass County,2000,0,26027,51118,1053.1583101346896,9.508173100360029
Michigan,Charlevoix County,2000,0,26029,26172,708.5821523813102,7.501075671269343
Michigan,Cheboygan County,2000,0,26031,26570,597.0179856115108,6.671661250025249
Michigan,Chippewa County,2000,0,26033,38599,612.2489666116649,5.436920550773884
Michigan,Clare County,2000,0,26035,31381,779.4183368682861,7.0703676243623095
Michigan,Clinton County,2000,0,26037,64940,908.0745836893717,8.54961891969045
Michigan,Crawford County,2000,0,26039,14346,703.8191674550375,6.181412359078725
Michigan,Delta County,2000,1,26041,38547,729.6848327636719,5.875446732838949
Michigan,Dickinson County,2000,1,26043,27481,765.4188539927243,4.940693713326491
Michigan,Eaton County,2000,0,26045,103935,921.3238608620384,8.632547844539989
Michigan,Emmet County,2000,0,26047,31561,606.7697505244503,6.416060671394254
Michigan,Genesee County,2000,1,26049,436885,898.1900914272416,8.435005455373604
Michigan,Gladwin County,2000,0,26051,26118,774.6600008232649,7.6519893102867655
Michigan,Gogebic County,2000,0,26053,17203,801.2468956256735,4.532110411545326
Michigan,Grand Traverse County,2000,0,26055,78029,768.647950783754,7.603053435301169
Michigan,Gratiot County,2000,0,26057,42473,904.4965775101273,8.360248865904632
Michigan,Hillsdale County,2000,0,26059,46672,1045.4201993075285,8.810797546849106
Michigan,Houghton County,2000,0,26061,35950,709.3404651664154,5.474826494852702
Michigan,Huron County,2000,0,26063,36024,894.8014495407326,7.5475332045900645
Michigan,Ingham County,2000,0,26065,279668,940.0142024647106,8.60321260582317
Michigan,Ionia County,2000,0,26067,61679,1010.5906850641423,8.615741502154957
Michigan,Iosco County,2000,2,26069,27324,817.9717307457557,7.087149060689486
Michigan,Iron County,2000,0,26071,13109,725.9134518747372,4.102034192448774
Michigan,Isabella County,2000,1,26073,63421,862.6799952189127,7.993049070239067
Michigan,Jackson County,2000,0,26075,158735,987.4718254937065,8.826609853714231
Michigan,Kalamazoo County,2000,2,26077,239046,1130.238887902462,9.38180392679542
Michigan,Kalkaska County,2000,0,26079,16632,741.4652703398017,6.515300176476919
Michigan,Kent County,2000,1,26081,576507,1072.4176917442908,8.677676014133267
Michigan,Keweenaw County,2000,0,26083,2310,641.56110084663,4.798576985375356
Michigan,Lake County,2000,0,26085,11372,825.6421971583104,7.5338333412841125
Michigan,Lapeer County,2000,0,26087,88302,877.4603641055046,8.22833633860317
Michigan,Leelanau County,2000,0,26089,21262,713.3355874454273,7.967726132448981
Michigan,Lenawee County,2000,0,26091,99070,991.0389355684804,9.151456478422721
Michigan,Livingston County,2000,1,26093,158439,955.759664814124,8.62648789266522
Michigan,Luce County,2000,0,26095,7006,625.240001005285,5.492928914462818
Michigan,Mackinac County,2000,0,26097,11925,591.6773411231704,5.794465176666839
Michigan,Macomb County,2000,2,26099,790821,907.1702256792047,9.290941452712156
Michigan,Manistee County,2000,0,26101,24629,828.0609552910987,7.897427279898461
Michigan,Marquette County,2000,0,26103,64597,755.2883332223603,4.851683713450576
Michigan,Mason County,2000,0,26105,28363,864.8744298761541,8.324409528212113
Michigan,Mecosta County,2000,0,26107,40655,913.2153375799006,7.558113618330522
Michigan,Menominee County,2000,2,26109,25286,743.1804347682644,5.962316696063892
Michigan,Midland County,2000,0,26111,82994,843.1235008239746,8.628869247436523
Michigan,Missaukee County,2000,0,26113,14544,710.524260909469,6.525749233033922
Michigan,Monroe County,2000,0,26115,146412,918.5895664380944,9.488601456517758
Michigan,Montcalm County,2000,0,26117,61488,959.5691870712652,8.368170090807162
Michigan,Montmorency County,2000,0,26119,10374,631.6753380515358,6.489273683591322
Michigan,Muskegon County,2000,0,26121,170485,941.3638983154297,8.651756210327148
Michigan,Newaygo County,2000,0,26123,48003,972.9523491136955,7.870948542248119
Michigan,Oakland County,2000,0,26125,1196417,965.2790653483073,8.76491554260254
Michigan,Oceana County,2000,0,26127,26940,997.6030769767342,8.115902015141078
Michigan,Ogemaw County,2000,0,26129,21692,794.7913152521306,6.655283239152697
Michigan,Ontonagon County,2000,0,26131,7801,764.0942073707416,5.1077857651935625
Michigan,Osceola County,2000,0,26133,23231,811.2452281605114,6.945174715735695
Michigan,Oscoda County,2000,0,26135,9410,661.2177311290394,6.532427105036649
Michigan,Otsego County,2000,0,26137,23423,732.5171281530502,6.255385647428796
Michigan,Ottawa County,2000,1,26139,239490,1048.725564543734,9.148625816266561
Michigan,Presque Isle County,2000,1,26141,14371,633.8131123527152,6.946415991079612
Michigan,Roscommon County,2000,0,26143,25527,710.2744411892361,6.384988789205198
Michigan,Saginaw County,2000,0,26145,209931,825.7889056797445,8.572075126815017
Michigan,St. Clair County,2000,1,26147,164734,867.9735302102977,8.785315053216342
Michigan,St. Joseph County,2000,0,26149,62518,1003.8866291789266,9.217815461096826
Michigan,Sanilac County,2000,0,26151,44530,831.7784277957941,7.993298482595
Michigan,Schoolcraft County,2000,0,26153,8922,660.2092109147892,6.031581004830294
Michigan,Shiawassee County,2000,0,26155,71707,910.8237786187066,8.419993485344781
Michigan,Tuscola County,2000,0,26157,58273,837.052942163804,8.168929839835448
Michigan,Van Buren County,2000,2,26159,76352,1098.7071559511382,9.159396541529688
Michigan,Washtenaw County,2000,2,26161,324491,1021.0354845600743,8.885533932716616
Michigan,Wayne County,2000,0,26163,2058758,959.4874005126953,9.721892051696777
Michigan,Wexford County,2000,0,26165,30524,778.5691941386522,7.036071122294724
Minnesota,Aitkin County,2000,11,27001,15349,671.1760690368478,4.924904417108606
Minnesota,Anoka County,2000,58,27003,299775,648.754567840953,7.174785478615466
Minnesota,Becker County,2000,0,27005,30066,733.934877225054,4.909403442367306
Minnesota,Beltrami County,2000,1,27007,39799,685.2569920819504,3.9105213033525565
Minnesota,Benton County,2000,6,27009,34502,612.601815888376,6.0315845879641445
Minnesota,Big Stone County,2000,0,27011,5782,598.0355224609375,6.301434472203255
Minnesota,Blue Earth County,2000,1,27013,55947,769.6334438804819,7.445533972828328
Minnesota,Brown County,2000,0,27015,26876,667.4337386314315,7.2879419085955375
Minnesota,Carlton County,2000,3,27017,31723,704.2931260002983,4.862171871794595
Minnesota,Carver County,2000,3,27019,70860,607.4208701313406,7.312831477842469
Minnesota,Cass County,2000,10,27021,27277,722.0383680266973,4.7641628245089915
Minnesota,Chippewa County,2000,0,27023,13066,575.3315330038265,7.013707895668185
Minnesota,Chisago County,2000,14,27025,41539,645.8440255059136,6.487686369154188
Minnesota,Clay County,2000,1,27027,51291,769.2756961556369,5.472549166790275
Minnesota,Clearwater County,2000,1,27029,8376,713.3542787276488,4.014703870457124
Minnesota,Cook County,2000,0,27031,5190,783.4960403442383,2.6836425041158996
Minnesota,Cottonwood County,2000,0,27033,12135,714.5985218877378,7.2511061378147295
Minnesota,Crow Wing County,2000,42,27035,55311,677.8828418208103,5.085246929935381
Minnesota,Dakota County,2000,23,27037,357906,788.2193048095703,7.575647120475769
Minnesota,Dodge County,2000,0,27039,17854,879.9276385837131,7.137398706542121
Minnesota,Douglas County,2000,0,27041,32919,653.3575861612956,5.828895501295725
Minnesota,Faribault County,2000,0,27043,16146,820.3077253636305,7.442454950596259
Minnesota,Fillmore County,2000,0,27045,21157,970.2947831995347,7.1202919693554145
Minnesota,Freeborn County,2000,0,27047,32542,895.0653962634858,7.243893180574689
Minnesota,Goodhue County,2000,1,27049,44155,841.0931293982586,7.255247760365028
Minnesota,Grant County,2000,0,27051,6271,621.2772884368896,6.0357460876305895
Minnesota,Hennepin County,2000,68,27053,1118227,696.486969302399,7.500448684499721
Minnesota,Houston County,2000,6,27055,19735,867.1580227023952,7.71096518275502
Minnesota,Hubbard County,2000,0,27057,18418,750.6258200090484,4.411212358097572
Minnesota,Isanti County,2000,8,27059,31515,621.4754725864956,5.916422100294204
Minnesota,Itasca County,2000,3,27061,44010,716.777380579563,4.053733162454681
Minnesota,Jackson County,2000,0,27063,11234,667.0583043779645,7.251490703650883
Minnesota,Kanabec County,2000,10,27065,15045,677.3055541992187,5.3804208543565535
Minnesota,Kandiyohi County,2000,0,27067,41144,615.6718542028357,6.8531719384370025
Minnesota,Kittson County,2000,0,27069,5255,726.9044223191152,3.8903266485012957
Minnesota,Koochiching County,2000,0,27071,14295,670.2290711411245,3.519823485623308
Minnesota,Lac qui Parle County,2000,0,27073,8048,563.8097719134706,6.89751800623807
Minnesota,Lake County,2000,0,27075,11064,718.511820376498,3.1433437564998
Minnesota,Lake of the Woods County,2000,0,27077,4501,710.800575210109,3.501072225426183
Minnesota,Le Sueur County,2000,1,27079,25483,720.5512905325941,7.163131313939249
Minnesota,Lincoln County,2000,0,27081,6400,612.7775016452955,6.762995046118031
Minnesota,Lyon County,2000,1,27083,25439,628.205310344696,7.237331077456474
Minnesota,McLeod County,2000,0,27085,34863,604.1201389260488,7.121337884092984
Minnesota,Mahnomen County,2000,0,27087,5172,729.3149463383838,4.51183208311447
Minnesota,Marshall County,2000,0,27089,10122,658.7648110059822,4.346838170627378
Minnesota,Martin County,2000,0,27091,21772,737.1430836995443,7.578354505697886
Minnesota,Meeker County,2000,0,27093,22694,573.4671431950161,6.909607533897672
Minnesota,Mille Lacs County,2000,7,27095,22448,626.8931558173999,5.345402085990236
Minnesota,Morrison County,2000,7,27097,31793,662.3334979248046,5.801764380931854
Minnesota,Mower County,2000,1,27099,38673,991.9498429298401,6.930169578641653
Minnesota,Murray County,2000,0,27101,9143,671.6955364772251,7.0271923286574225
Minnesota,Nicollet County,2000,1,27103,29903,701.2836923452523,7.22608396089994
Minnesota,Nobles County,2000,0,27105,20777,671.9996721251937,7.069266859164908
Minnesota,Norman County,2000,0,27107,7422,675.7409313964844,5.109684165318807
Minnesota,Olmsted County,2000,7,27109,124919,910.3708349157263,6.966247298099376
Minnesota,Otter Tail County,2000,1,27111,57151,680.0783825015548,5.515028493321357
Minnesota,Pennington County,2000,0,27113,13543,615.218737902942,4.229366749256581
Minnesota,Pine County,2000,13,27115,26663,699.3304758223277,5.32173860829974
Minnesota,Pipestone County,2000,0,27117,9849,619.367083231608,6.830145259698232
Minnesota,Polk County,2000,0,27119,31378,621.1727774483817,4.578230927860926
Minnesota,Pope County,2000,0,27121,11246,582.8839224008414,6.361248053037203
Minnesota,Ramsey County,2000,54,27123,511587,809.4070007324219,7.960510540008545
Minnesota,Red Lake County,2000,0,27125,4284,612.10418701171875,4.4073023352512095
Minnesota,Redwood County,2000,0,27127,16757,661.0960988938433,7.225551371304494
Minnesota,Renville County,2000,2,27129,17136,568.5267706773952,7.071545672273921
Minnesota,Rice County,2000,3,27131,56812,773.681113503196,7.246155714747881
Minnesota,Rock County,2000,0,27133,9703,702.2551422119141,7.418163180351257
Minnesota,Roseau County,2000,0,27135,16309,748.1539718418906,3.7686583914168894
Minnesota,St. Louis County,2000,7,27137,200478,695.0543175594163,3.254776765648537
Minnesota,Scott County,2000,5,27139,91081,657.4676413796165,7.4308552742004395
Minnesota,Sherburne County,2000,16,27141,65267,562.266166791524,6.26547033492833
Minnesota,Sibley County,2000,0,27143,15354,612.9752565581223,7.13281786441803
Minnesota,Stearns County,2000,11,27145,133543,607.7067609161501,6.649555159966472
Minnesota,Steele County,2000,1,27147,33805,831.8506231307983,7.314046241343021
Minnesota,Stevens County,2000,0,27149,10022,634.0104641384548,5.995118472311232
Minnesota,Swift County,2000,0,27151,11923,584.5558201524078,6.716115107301806
Minnesota,Todd County,2000,0,27153,24408,642.4672608148484,5.868489083789644
Minnesota,Traverse County,2000,0,27155,4120,590.8957797580296,6.244105042351617
Minnesota,Wabasha County,2000,3,27157,21654,833.2653217721493,7.046735367876418
Minnesota,Wadena County,2000,1,27159,13719,658.542802734375,4.947879595756531
Minnesota,Waseca County,2000,0,27161,19517,843.8009745279948,7.313682284620073
Minnesota,Washington County,2000,37,27163,202547,771.5752125055018,7.694157848895435
Minnesota,Watonwan County,2000,0,27165,11822,678.8370878431532,7.42068749666214
Minnesota,Wilkin County,2000,0,27167,7119,606.2003781885132,5.921746852702665
Minnesota,Winona County,2000,9,27169,50037,836.136765797933,7.445985645055771
Minnesota,Wright County,2000,4,27171,90751,563.7004782056051,6.906074732068985
Minnesota,Yellow Medicine County,2000,0,27173,11045,582.2256381043002,7.21544908458351
Mississippi,Adams County,2000,0,28001,34214,1131.798006184896,19.03346285502116
Mississippi,Alcorn County,2000,0,28003,34606,1106.766600341797,16.05407663345337
Mississippi,Amite County,2000,0,28005,13578,1167.0624533913353,18.872284438393333
Mississippi,Attala County,2000,0,28007,19643,1202.1836433410645,17.256158034006756
Mississippi,Benton County,2000,0,28009,8024,986.2935052168997,15.909720705266585
Mississippi,Bolivar County,2000,0,28011,40470,1239.1522482528167,17.49175346789717
Mississippi,Calhoun County,2000,0,28013,15052,1236.1631083872126,16.802705545535034
