STNAME,CTYNAME,STCODE,CTYCODE,year,cases
Georgia,Calhoun County,13,37,2015,0
Georgia,Camden County,13,39,2015,0
Georgia,Candler County,13,43,2015,0
Georgia,Carroll County,13,45,2015,0
Georgia,Catoosa County,13,47,2015,0
Georgia,Charlton County,13,49,2015,0
Georgia,Chatham County,13,51,2015,0
Georgia,Chattahoochee County,13,53,2015,0
Georgia,Chattooga County,13,55,2015,0
Georgia,Cherokee County,13,57,2015,0
Georgia,Clarke County,13,59,2015,0
Georgia,Clay County,13,61,2015,0
Georgia,Clayton County,13,63,2015,0
Georgia,Clinch County,13,65,2015,0
Georgia,Cobb County,13,67,2015,0
Georgia,Coffee County,13,69,2015,0
Georgia,Colquitt County,13,71,2015,0
Georgia,Columbia County,13,73,2015,1
Georgia,Cook County,13,75,2015,0
Georgia,Coweta County,13,77,2015,0
Georgia,Crawford County,13,79,2015,0
Georgia,Crisp County,13,81,2015,0
Georgia,Dade County,13,83,2015,0
Georgia,Dawson County,13,85,2015,0
Georgia,Decatur County,13,87,2015,0
Georgia,DeKalb County,13,89,2015,0
Georgia,Dodge County,13,91,2015,0
Georgia,Dooly County,13,93,2015,0
Georgia,Dougherty County,13,95,2015,0
Georgia,Douglas County,13,97,2015,0
Georgia,Early County,13,99,2015,0
Georgia,Echols County,13,101,2015,0
Georgia,Effingham County,13,103,2015,1
Georgia,Elbert County,13,105,2015,0
Georgia,Emanuel County,13,107,2015,1
Georgia,Evans County,13,109,2015,0
Georgia,Fannin County,13,111,2015,0
Georgia,Fayette County,13,113,2015,0
Georgia,Floyd County,13,115,2015,0
Georgia,Forsyth County,13,117,2015,0
Georgia,Franklin County,13,119,2015,0
Georgia,Fulton County,13,121,2015,0
Georgia,Gilmer County,13,123,2015,0
Georgia,Glascock County,13,125,2015,0
Georgia,Glynn County,13,127,2015,0
Georgia,Gordon County,13,129,2015,0
Georgia,Grady County,13,131,2015,0
Georgia,Greene County,13,133,2015,0
Georgia,Gwinnett County,13,135,2015,1
Georgia,Habersham County,13,137,2015,0
Georgia,Hall County,13,139,2015,0
Georgia,Hancock County,13,141,2015,0
Georgia,Haralson County,13,143,2015,0
Georgia,Harris County,13,145,2015,0
Georgia,Hart County,13,147,2015,0
Georgia,Heard County,13,149,2015,0
Georgia,Henry County,13,151,2015,0
Georgia,Houston County,13,153,2015,0
Georgia,Irwin County,13,155,2015,0
Georgia,Jackson County,13,157,2015,0
Georgia,Jasper County,13,159,2015,0
Georgia,Jeff Davis County,13,161,2015,0
Georgia,Jefferson County,13,163,2015,0
Georgia,Jenkins County,13,165,2015,0
Georgia,Johnson County,13,167,2015,0
Georgia,Jones County,13,169,2015,0
Georgia,Lamar County,13,171,2015,0
Georgia,Lanier County,13,173,2015,0
Georgia,Laurens County,13,175,2015,0
Georgia,Lee County,13,177,2015,0
Georgia,Liberty County,13,179,2015,0
Georgia,Lincoln County,13,181,2015,0
Georgia,Long County,13,183,2015,0
Georgia,Lowndes County,13,185,2015,0
Georgia,Lumpkin County,13,187,2015,0
Georgia,McDuffie County,13,189,2015,0
Georgia,McIntosh County,13,191,2015,0
Georgia,Macon County,13,193,2015,0
Georgia,Madison County,13,195,2015,0
Georgia,Marion County,13,197,2015,0
Georgia,Meriwether County,13,199,2015,0
Georgia,Miller County,13,201,2015,0
Georgia,Mitchell County,13,205,2015,0
Georgia,Monroe County,13,207,2015,0
Georgia,Montgomery County,13,209,2015,0
Georgia,Morgan County,13,211,2015,0
Georgia,Murray County,13,213,2015,0
Georgia,Muscogee County,13,215,2015,0
Georgia,Newton County,13,217,2015,0
Georgia,Oconee County,13,219,2015,0
Georgia,Oglethorpe County,13,221,2015,0
Georgia,Paulding County,13,223,2015,1
Georgia,Peach County,13,225,2015,0
Georgia,Pickens County,13,227,2015,0
Georgia,Pierce County,13,229,2015,0
Georgia,Pike County,13,231,2015,0
Georgia,Polk County,13,233,2015,0
Georgia,Pulaski County,13,235,2015,0
Georgia,Putnam County,13,237,2015,0
Georgia,Quitman County,13,239,2015,0
Georgia,Rabun County,13,241,2015,0
Georgia,Randolph County,13,243,2015,0
Georgia,Richmond County,13,245,2015,0
Georgia,Rockdale County,13,247,2015,0
Georgia,Schley County,13,249,2015,0
Georgia,Screven County,13,251,2015,0
Georgia,Seminole County,13,253,2015,0
Georgia,Spalding County,13,255,2015,0
Georgia,Stephens County,13,257,2015,0
Georgia,Stewart County,13,259,2015,0
Georgia,Sumter County,13,261,2015,0
Georgia,Talbot County,13,263,2015,0
Georgia,Taliaferro County,13,265,2015,0
Georgia,Tattnall County,13,267,2015,0
Georgia,Taylor County,13,269,2015,0
Georgia,Telfair County,13,271,2015,0
Georgia,Terrell County,13,273,2015,0
Georgia,Thomas County,13,275,2015,0
Georgia,Tift County,13,277,2015,0
Georgia,Toombs County,13,279,2015,0
Georgia,Towns County,13,281,2015,0
Georgia,Treutlen County,13,283,2015,0
Georgia,Troup County,13,285,2015,1
Georgia,Turner County,13,287,2015,0
Georgia,Twiggs County,13,289,2015,0
Georgia,Union County,13,291,2015,0
Georgia,Upson County,13,293,2015,1
Georgia,Walker County,13,295,2015,0
Georgia,Walton County,13,297,2015,0
Georgia,Ware County,13,299,2015,0
Georgia,Warren County,13,301,2015,0
Georgia,Washington County,13,303,2015,0
Georgia,Wayne County,13,305,2015,0
Georgia,Webster County,13,307,2015,0
Georgia,Wheeler County,13,309,2015,0
Georgia,White County,13,311,2015,0
Georgia,Whitfield County,13,313,2015,1
Georgia,Wilcox County,13,315,2015,0
Georgia,Wilkes County,13,317,2015,0
Georgia,Wilkinson County,13,319,2015,0
Georgia,Worth County,13,321,2015,0
Georgia,Georgia,13,999,2015,0
Hawaii,Hawaii County,15,1,2015,0
Hawaii,Honolulu County,15,3,2015,0
Hawaii,Kalawao County,15,5,2015,0
Hawaii,Kauai County,15,7,2015,0
Hawaii,Maui County,15,9,2015,0
Hawaii,Hawaii,15,999,2015,0
Idaho,Ada County,16,1,2015,2
Idaho,Adams County,16,3,2015,0
Idaho,Bannock County,16,5,2015,0
Idaho,Bear Lake County,16,7,2015,0
Idaho,Benewah County,16,9,2015,0
Idaho,Bingham County,16,11,2015,0
Idaho,Blaine County,16,13,2015,2
Idaho,Boise County,16,15,2015,0
Idaho,Bonner County,16,17,2015,0
Idaho,Bonneville County,16,19,2015,0
Idaho,Boundary County,16,21,2015,0
Idaho,Butte County,16,23,2015,0
Idaho,Camas County,16,25,2015,0
Idaho,Canyon County,16,27,2015,0
Idaho,Caribou County,16,29,2015,0
Idaho,Cassia County,16,31,2015,0
Idaho,Clark County,16,33,2015,0
Idaho,Clearwater County,16,35,2015,0
Idaho,Custer County,16,37,2015,0
Idaho,Elmore County,16,39,2015,0
Idaho,Franklin County,16,41,2015,0
Idaho,Fremont County,16,43,2015,0
Idaho,Gem County,16,45,2015,0
Idaho,Gooding County,16,47,2015,0
Idaho,Idaho County,16,49,2015,0
Idaho,Jefferson County,16,51,2015,0
Idaho,Jerome County,16,53,2015,0
Idaho,Kootenai County,16,55,2015,0
Idaho,Latah County,16,57,2015,2
Idaho,Lemhi County,16,59,2015,0
Idaho,Lewis County,16,61,2015,0
Idaho,Lincoln County,16,63,2015,0
Idaho,Madison County,16,65,2015,0
Idaho,Minidoka County,16,67,2015,0
Idaho,Nez Perce County,16,69,2015,0
Idaho,Oneida County,16,71,2015,0
Idaho,Owyhee County,16,73,2015,0
Idaho,Payette County,16,75,2015,0
Idaho,Power County,16,77,2015,0
Idaho,Shoshone County,16,79,2015,0
Idaho,Teton County,16,81,2015,0
Idaho,Twin Falls County,16,83,2015,3
Idaho,Valley County,16,85,2015,0
Idaho,Washington County,16,87,2015,0
Idaho,Idaho,16,999,2015,0
Illinois,Adams County,17,1,2015,1
Illinois,Alexander County,17,3,2015,0
Illinois,Bond County,17,5,2015,0
Illinois,Boone County,17,7,2015,2
Illinois,Brown County,17,9,2015,0
Illinois,Bureau County,17,11,2015,1
Illinois,Calhoun County,17,13,2015,0
Illinois,Carroll County,17,15,2015,1
Illinois,Cass County,17,17,2015,1
Illinois,Champaign County,17,19,2015,4
Illinois,Christian County,17,21,2015,1
Illinois,Clark County,17,23,2015,2
Illinois,Clay County,17,25,2015,0
Illinois,Clinton County,17,27,2015,0
Illinois,Coles County,17,29,2015,0
Illinois,Cook County,17,31,2015,73
Illinois,Crawford County,17,33,2015,0
Illinois,Cumberland County,17,35,2015,1
Illinois,DeKalb County,17,37,2015,2
Illinois,De Witt County,17,39,2015,0
Illinois,Douglas County,17,41,2015,0
Illinois,DuPage County,17,43,2015,30
Illinois,Edgar County,17,45,2015,1
Illinois,Edwards County,17,47,2015,0
Illinois,Effingham County,17,49,2015,0
Illinois,Fayette County,17,51,2015,0
Illinois,Ford County,17,53,2015,0
Illinois,Franklin County,17,55,2015,0
Illinois,Fulton County,17,57,2015,6
Illinois,Gallatin County,17,59,2015,0
Illinois,Greene County,17,61,2015,1
Illinois,Grundy County,17,63,2015,6
Illinois,Hamilton County,17,65,2015,0
Illinois,Hancock County,17,67,2015,0
Illinois,Hardin County,17,69,2015,0
Illinois,Henderson County,17,71,2015,0
Illinois,Henry County,17,73,2015,0
Illinois,Iroquois County,17,75,2015,0
Illinois,Jackson County,17,77,2015,0
Illinois,Jasper County,17,79,2015,0
Illinois,Jefferson County,17,81,2015,1
Illinois,Jersey County,17,83,2015,0
Illinois,Jo Daviess County,17,85,2015,14
Illinois,Johnson County,17,87,2015,0
Illinois,Kane County,17,89,2015,7
Illinois,Kankakee County,17,91,2015,2
Illinois,Kendall County,17,93,2015,2
Illinois,Knox County,17,95,2015,2
Illinois,Lake County,17,97,2015,32
Illinois,LaSalle County,17,99,2015,3
Illinois,Lawrence County,17,101,2015,0
Illinois,Lee County,17,103,2015,0
Illinois,Livingston County,17,105,2015,0
Illinois,Logan County,17,107,2015,0
Illinois,McDonough County,17,109,2015,0
Illinois,McHenry County,17,111,2015,20
Illinois,McLean County,17,113,2015,2
Illinois,Macon County,17,115,2015,0
Illinois,Macoupin County,17,117,2015,2
Illinois,Madison County,17,119,2015,2
Illinois,Marion County,17,121,2015,0
Illinois,Marshall County,17,123,2015,0
Illinois,Mason County,17,125,2015,0
Illinois,Massac County,17,127,2015,0
Illinois,Menard County,17,129,2015,0
Illinois,Mercer County,17,131,2015,0
Illinois,Monroe County,17,133,2015,0
Illinois,Montgomery County,17,135,2015,0
Illinois,Morgan County,17,137,2015,1
Illinois,Moultrie County,17,139,2015,0
Illinois,Ogle County,17,141,2015,6
Illinois,Peoria County,17,143,2015,6
Illinois,Perry County,17,145,2015,0
Illinois,Piatt County,17,147,2015,0
Illinois,Pike County,17,149,2015,1
Illinois,Pope County,17,151,2015,0
Illinois,Pulaski County,17,153,2015,0
Illinois,Putnam County,17,155,2015,0
Illinois,Randolph County,17,157,2015,0
Illinois,Richland County,17,159,2015,0
Illinois,Rock Island County,17,161,2015,7
Illinois,St. Clair County,17,163,2015,2
Illinois,Saline County,17,165,2015,0
Illinois,Sangamon County,17,167,2015,1
Illinois,Schuyler County,17,169,2015,0
Illinois,Scott County,17,171,2015,0
Illinois,Shelby County,17,173,2015,0
Illinois,Stark County,17,175,2015,0
Illinois,Stephenson County,17,177,2015,1
Illinois,Tazewell County,17,179,2015,4
Illinois,Union County,17,181,2015,0
Illinois,Vermilion County,17,183,2015,3
Illinois,Wabash County,17,185,2015,0
Illinois,Warren County,17,187,2015,1
Illinois,Washington County,17,189,2015,0
Illinois,Wayne County,17,191,2015,0
Illinois,White County,17,193,2015,0
Illinois,Whiteside County,17,195,2015,7
Illinois,Will County,17,197,2015,16
Illinois,Williamson County,17,199,2015,0
Illinois,Winnebago County,17,201,2015,7
Illinois,Woodford County,17,203,2015,2
Illinois,Illinois,17,999,2015,0
Indiana,Adams County,18,1,2015,0
Indiana,Allen County,18,3,2015,2
Indiana,Bartholomew County,18,5,2015,0
Indiana,Benton County,18,7,2015,0
Indiana,Blackford County,18,9,2015,0
Indiana,Boone County,18,11,2015,0
Indiana,Brown County,18,13,2015,0
Indiana,Carroll County,18,15,2015,1
Indiana,Cass County,18,17,2015,1
Indiana,Clark County,18,19,2015,0
Indiana,Clay County,18,21,2015,0
Indiana,Clinton County,18,23,2015,0
Indiana,Crawford County,18,25,2015,0
Indiana,Daviess County,18,27,2015,0
Indiana,Dearborn County,18,29,2015,0
Indiana,Decatur County,18,31,2015,0
Indiana,DeKalb County,18,33,2015,0
Indiana,Delaware County,18,35,2015,0
Indiana,Dubois County,18,37,2015,0
Indiana,Elkhart County,18,39,2015,3
Indiana,Fayette County,18,41,2015,1
Indiana,Floyd County,18,43,2015,0
Indiana,Fountain County,18,45,2015,0
Indiana,Franklin County,18,47,2015,0
Indiana,Fulton County,18,49,2015,0
Indiana,Gibson County,18,51,2015,0
Indiana,Grant County,18,53,2015,0
Indiana,Greene County,18,55,2015,0
Indiana,Hamilton County,18,57,2015,3
Indiana,Hancock County,18,59,2015,0
Indiana,Harrison County,18,61,2015,0
Indiana,Hendricks County,18,63,2015,3
Indiana,Henry County,18,65,2015,1
Indiana,Howard County,18,67,2015,0
Indiana,Huntington County,18,69,2015,0
Indiana,Jackson County,18,71,2015,2
Indiana,Jasper County,18,73,2015,0
Indiana,Jay County,18,75,2015,0
Indiana,Jefferson County,18,77,2015,0
Indiana,Jennings County,18,79,2015,0
Indiana,Johnson County,18,81,2015,0
Indiana,Knox County,18,83,2015,0
Indiana,Kosciusko County,18,85,2015,4
Indiana,LaGrange County,18,87,2015,0
Indiana,Lake County,18,89,2015,8
Indiana,LaPorte County,18,91,2015,7
Indiana,Lawrence County,18,93,2015,1
Indiana,Madison County,18,95,2015,0
Indiana,Marion County,18,97,2015,5
Indiana,Marshall County,18,99,2015,1
Indiana,Martin County,18,101,2015,0
Indiana,Miami County,18,103,2015,1
Indiana,Monroe County,18,105,2015,0
Indiana,Montgomery County,18,107,2015,2
Indiana,Morgan County,18,109,2015,2
Indiana,Newton County,18,111,2015,1
Indiana,Noble County,18,113,2015,0
Indiana,Ohio County,18,115,2015,0
Indiana,Orange County,18,117,2015,0
Indiana,Owen County,18,119,2015,2
Indiana,Parke County,18,121,2015,1
Indiana,Perry County,18,123,2015,0
Indiana,Pike County,18,125,2015,0
Indiana,Porter County,18,127,2015,13
Indiana,Posey County,18,129,2015,0
Indiana,Pulaski County,18,131,2015,3
Indiana,Putnam County,18,133,2015,0
Indiana,Randolph County,18,135,2015,0
Indiana,Ripley County,18,137,2015,0
Indiana,Rush County,18,139,2015,0
Indiana,St. Joseph County,18,141,2015,31
Indiana,Scott County,18,143,2015,0
Indiana,Shelby County,18,145,2015,0
Indiana,Spencer County,18,147,2015,0
Indiana,Starke County,18,149,2015,4
Indiana,Steuben County,18,151,2015,0
Indiana,Sullivan County,18,153,2015,0
Indiana,Switzerland County,18,155,2015,0
Indiana,Tippecanoe County,18,157,2015,4
Indiana,Tipton County,18,159,2015,0
Indiana,Union County,18,161,2015,0
Indiana,Vanderburgh County,18,163,2015,0
Indiana,Vermillion County,18,165,2015,0
Indiana,Vigo County,18,167,2015,0
Indiana,Wabash County,18,169,2015,0
Indiana,Warren County,18,171,2015,1
Indiana,Warrick County,18,173,2015,0
Indiana,Washington County,18,175,2015,1
Indiana,Wayne County,18,177,2015,0
Indiana,Wells County,18,179,2015,0
Indiana,White County,18,181,2015,3
Indiana,Whitley County,18,183,2015,0
Indiana,Indiana,18,999,2015,26
Iowa,Adair County,19,1,2015,0
Iowa,Adams County,19,3,2015,0
Iowa,Allamakee County,19,5,2015,5
Iowa,Appanoose County,19,7,2015,0
Iowa,Audubon County,19,9,2015,0
Iowa,Benton County,19,11,2015,14
Iowa,Black Hawk County,19,13,2015,8
Iowa,Boone County,19,15,2015,5
Iowa,Bremer County,19,17,2015,0
Iowa,Buchanan County,19,19,2015,3
Iowa,Buena Vista County,19,21,2015,0
Iowa,Butler County,19,23,2015,1
Iowa,Calhoun County,19,25,2015,0
Iowa,Carroll County,19,27,2015,0
Iowa,Cass County,19,29,2015,0
Iowa,Cedar County,19,31,2015,1
Iowa,Cerro Gordo County,19,33,2015,1
Iowa,Cherokee County,19,35,2015,0
Iowa,Chickasaw County,19,37,2015,0
Iowa,Clarke County,19,39,2015,0
Iowa,Clay County,19,41,2015,0
Iowa,Clayton County,19,43,2015,14
Iowa,Clinton County,19,45,2015,5
Iowa,Crawford County,19,47,2015,0
Iowa,Dallas County,19,49,2015,4
Iowa,Davis County,19,51,2015,0
Iowa,Decatur County,19,53,2015,1
Iowa,Delaware County,19,55,2015,9
Iowa,Des Moines County,19,57,2015,2
Iowa,Dickinson County,19,59,2015,1
Iowa,Dubuque County,19,61,2015,27
Iowa,Emmet County,19,63,2015,0
Iowa,Fayette County,19,65,2015,2
Iowa,Floyd County,19,67,2015,0
Iowa,Franklin County,19,69,2015,0
Iowa,Fremont County,19,71,2015,0
Iowa,Greene County,19,73,2015,0
Iowa,Grundy County,19,75,2015,0
Iowa,Guthrie County,19,77,2015,0
Iowa,Hamilton County,19,79,2015,0
Iowa,Hancock County,19,81,2015,0
Iowa,Hardin County,19,83,2015,0
Iowa,Harrison County,19,85,2015,0
Iowa,Henry County,19,87,2015,1
Iowa,Howard County,19,89,2015,1
Iowa,Humboldt County,19,91,2015,0
Iowa,Ida County,19,93,2015,1
Iowa,Iowa County,19,95,2015,1
Iowa,Jackson County,19,97,2015,8
Iowa,Jasper County,19,99,2015,0
Iowa,Jefferson County,19,101,2015,3
Iowa,Johnson County,19,103,2015,66
Iowa,Jones County,19,105,2015,3
Iowa,Keokuk County,19,107,2015,1
Iowa,Kossuth County,19,109,2015,0
Iowa,Lee County,19,111,2015,2
Iowa,Linn County,19,113,2015,39
Iowa,Louisa County,19,115,2015,1
Iowa,Lucas County,19,117,2015,0
Iowa,Lyon County,19,119,2015,0
Iowa,Madison County,19,121,2015,2
Iowa,Mahaska County,19,123,2015,4
Iowa,Marion County,19,125,2015,6
Iowa,Marshall County,19,127,2015,5
Iowa,Mills County,19,129,2015,0
Iowa,Mitchell County,19,131,2015,0
Iowa,Monona County,19,133,2015,0
Iowa,Monroe County,19,135,2015,1
Iowa,Montgomery County,19,137,2015,2
Iowa,Muscatine County,19,139,2015,11
Iowa,O'Brien County,19,141,2015,0
Iowa,Osceola County,19,143,2015,0
Iowa,Page County,19,145,2015,1
Iowa,Palo Alto County,19,147,2015,0
Iowa,Plymouth County,19,149,2015,0
Iowa,Pocahontas County,19,151,2015,0
Iowa,Polk County,19,153,2015,17
Iowa,Pottawattamie County,19,155,2015,1
Iowa,Poweshiek County,19,157,2015,0
Iowa,Ringgold County,19,159,2015,0
Iowa,Sac County,19,161,2015,0
Iowa,Scott County,19,163,2015,14
Iowa,Shelby County,19,165,2015,0
Iowa,Sioux County,19,167,2015,3
Iowa,Story County,19,169,2015,3
Iowa,Tama County,19,171,2015,0
Iowa,Taylor County,19,173,2015,0
Iowa,Union County,19,175,2015,0
Iowa,Van Buren County,19,177,2015,0
Iowa,Wapello County,19,179,2015,3
Iowa,Warren County,19,181,2015,1
Iowa,Washington County,19,183,2015,4
Iowa,Wayne County,19,185,2015,1
Iowa,Webster County,19,187,2015,1
Iowa,Winnebago County,19,189,2015,2
Iowa,Winneshiek County,19,191,2015,6
Iowa,Woodbury County,19,193,2015,0
Iowa,Worth County,19,195,2015,0
Iowa,Wright County,19,197,2015,0
Iowa,Iowa,19,999,2015,0
Kansas,Allen County,20,1,2015,0
Kansas,Anderson County,20,3,2015,0
Kansas,Atchison County,20,5,2015,0
Kansas,Barber County,20,7,2015,0
Kansas,Barton County,20,9,2015,0
Kansas,Bourbon County,20,11,2015,0
Kansas,Brown County,20,13,2015,0
Kansas,Butler County,20,15,2015,0
Kansas,Chase County,20,17,2015,0
Kansas,Chautauqua County,20,19,2015,0
Kansas,Cherokee County,20,21,2015,0
Kansas,Cheyenne County,20,23,2015,0
Kansas,Clark County,20,25,2015,0
Kansas,Clay County,20,27,2015,0
Kansas,Cloud County,20,29,2015,0
Kansas,Coffey County,20,31,2015,0
Kansas,Comanche County,20,33,2015,0
Kansas,Cowley County,20,35,2015,0
Kansas,Crawford County,20,37,2015,1
Kansas,Decatur County,20,39,2015,0
Kansas,Dickinson County,20,41,2015,0
Kansas,Doniphan County,20,43,2015,0
Kansas,Douglas County,20,45,2015,0
Kansas,Edwards County,20,47,2015,0
Kansas,Elk County,20,49,2015,0
Kansas,Ellis County,20,51,2015,0
Kansas,Ellsworth County,20,53,2015,0
Kansas,Finney County,20,55,2015,0
Kansas,Ford County,20,57,2015,0
Kansas,Franklin County,20,59,2015,0
Kansas,Geary County,20,61,2015,1
Kansas,Gove County,20,63,2015,0
Kansas,Graham County,20,65,2015,0
Kansas,Grant County,20,67,2015,0
Kansas,Gray County,20,69,2015,0
Kansas,Greeley County,20,71,2015,0
Kansas,Greenwood County,20,73,2015,0
Kansas,Hamilton County,20,75,2015,0
Kansas,Harper County,20,77,2015,0
Kansas,Harvey County,20,79,2015,0
Kansas,Haskell County,20,81,2015,0
Kansas,Hodgeman County,20,83,2015,0
Kansas,Jackson County,20,85,2015,0
Kansas,Jefferson County,20,87,2015,0
Kansas,Jewell County,20,89,2015,0
Kansas,Johnson County,20,91,2015,5
Kansas,Kearny County,20,93,2015,0
Kansas,Kingman County,20,95,2015,0
Kansas,Kiowa County,20,97,2015,0
Kansas,Labette County,20,99,2015,1
Kansas,Lane County,20,101,2015,0
Kansas,Leavenworth County,20,103,2015,1
Kansas,Lincoln County,20,105,2015,0
Kansas,Linn County,20,107,2015,0
Kansas,Logan County,20,109,2015,0
Kansas,Lyon County,20,111,2015,0
Kansas,McPherson County,20,113,2015,0
Kansas,Marion County,20,115,2015,0
Kansas,Marshall County,20,117,2015,0
Kansas,Meade County,20,119,2015,0
Kansas,Miami County,20,121,2015,1
Kansas,Mitchell County,20,123,2015,0
Kansas,Montgomery County,20,125,2015,0
Kansas,Morris County,20,127,2015,1
Kansas,Morton County,20,129,2015,0
Kansas,Nemaha County,20,131,2015,0
Kansas,Neosho County,20,133,2015,0
Kansas,Ness County,20,135,2015,0
Kansas,Norton County,20,137,2015,0
Kansas,Osage County,20,139,2015,0
Kansas,Osborne County,20,141,2015,0
Kansas,Ottawa County,20,143,2015,1
Kansas,Pawnee County,20,145,2015,0
Kansas,Phillips County,20,147,2015,0
Kansas,Pottawatomie County,20,149,2015,0
Kansas,Pratt County,20,151,2015,0
Kansas,Rawlins County,20,153,2015,0
Kansas,Reno County,20,155,2015,0
Kansas,Republic County,20,157,2015,0
Kansas,Rice County,20,159,2015,0
Kansas,Riley County,20,161,2015,0
Kansas,Rooks County,20,163,2015,0
Kansas,Rush County,20,165,2015,0
Kansas,Russell County,20,167,2015,0
Kansas,Saline County,20,169,2015,0
Kansas,Scott County,20,171,2015,0
Kansas,Sedgwick County,20,173,2015,6
Kansas,Seward County,20,175,2015,0
Kansas,Shawnee County,20,177,2015,1
Kansas,Sheridan County,20,179,2015,0
Kansas,Sherman County,20,181,2015,0
Kansas,Smith County,20,183,2015,0
Kansas,Stafford County,20,185,2015,0
Kansas,Stanton County,20,187,2015,0
Kansas,Stevens County,20,189,2015,0
Kansas,Sumner County,20,191,2015,1
Kansas,Thomas County,20,193,2015,0
Kansas,Trego County,20,195,2015,0
Kansas,Wabaunsee County,20,197,2015,0
Kansas,Wallace County,20,199,2015,0
Kansas,Washington County,20,201,2015,0
Kansas,Wichita County,20,203,2015,0
Kansas,Wilson County,20,205,2015,0
Kansas,Woodson County,20,207,2015,0
Kansas,Wyandotte County,20,209,2015,3
Kansas,Kansas,20,999,2015,0
Kentucky,Adair County,21,1,2015,0
Kentucky,Allen County,21,3,2015,1
Kentucky,Anderson County,21,5,2015,0
Kentucky,Ballard County,21,7,2015,0
Kentucky,Barren County,21,9,2015,1
Kentucky,Bath County,21,11,2015,0
Kentucky,Bell County,21,13,2015,0
Kentucky,Boone County,21,15,2015,2
Kentucky,Bourbon County,21,17,2015,0
Kentucky,Boyd County,21,19,2015,0
Kentucky,Boyle County,21,21,2015,1
Kentucky,Bracken County,21,23,2015,1
Kentucky,Breathitt County,21,25,2015,0
Kentucky,Breckinridge County,21,27,2015,1
Kentucky,Bullitt County,21,29,2015,0
Kentucky,Butler County,21,31,2015,0
Kentucky,Caldwell County,21,33,2015,0
Kentucky,Calloway County,21,35,2015,0
Kentucky,Campbell County,21,37,2015,0
Kentucky,Carlisle County,21,39,2015,0
Kentucky,Carroll County,21,41,2015,6
Kentucky,Carter County,21,43,2015,0
Kentucky,Casey County,21,45,2015,0
Kentucky,Christian County,21,47,2015,0
Kentucky,Clark County,21,49,2015,1
Kentucky,Clay County,21,51,2015,0
Kentucky,Clinton County,21,53,2015,0
Kentucky,Crittenden County,21,55,2015,0
Kentucky,Cumberland County,21,57,2015,0
Kentucky,Daviess County,21,59,2015,0
Kentucky,Edmonson County,21,61,2015,0
Kentucky,Elliott County,21,63,2015,0
Kentucky,Estill County,21,65,2015,1
Kentucky,Fayette County,21,67,2015,1
Kentucky,Fleming County,21,69,2015,0
Kentucky,Floyd County,21,71,2015,0
Kentucky,Franklin County,21,73,2015,0
Kentucky,Fulton County,21,75,2015,0
Kentucky,Gallatin County,21,77,2015,0
Kentucky,Garrard County,21,79,2015,0
Kentucky,Grant County,21,81,2015,1
Kentucky,Graves County,21,83,2015,0
Kentucky,Grayson County,21,85,2015,1
Kentucky,Green County,21,87,2015,1
Kentucky,Greenup County,21,89,2015,0
Kentucky,Hancock County,21,91,2015,0
Kentucky,Hardin County,21,93,2015,1
Kentucky,Harlan County,21,95,2015,0
Kentucky,Harrison County,21,97,2015,0
Kentucky,Hart County,21,99,2015,1
Kentucky,Henderson County,21,101,2015,1
Kentucky,Henry County,21,103,2015,0
Kentucky,Hickman County,21,105,2015,0
Kentucky,Hopkins County,21,107,2015,0
Kentucky,Jackson County,21,109,2015,0
Kentucky,Jefferson County,21,111,2015,2
Kentucky,Jessamine County,21,113,2015,1
Kentucky,Johnson County,21,115,2015,1
Kentucky,Kenton County,21,117,2015,1
Kentucky,Knott County,21,119,2015,0
Kentucky,Knox County,21,121,2015,0
Kentucky,Larue County,21,123,2015,0
Kentucky,Laurel County,21,125,2015,2
Kentucky,Lawrence County,21,127,2015,0
Kentucky,Lee County,21,129,2015,0
Kentucky,Leslie County,21,131,2015,0
Kentucky,Letcher County,21,133,2015,0
Kentucky,Lewis County,21,135,2015,0
Kentucky,Lincoln County,21,137,2015,0
Kentucky,Livingston County,21,139,2015,0
Kentucky,Logan County,21,141,2015,1
Kentucky,Lyon County,21,143,2015,0
Kentucky,McCracken County,21,145,2015,0
Kentucky,McCreary County,21,147,2015,2
Kentucky,McLean County,21,149,2015,0
Kentucky,Madison County,21,151,2015,1
Kentucky,Magoffin County,21,153,2015,0
Kentucky,Marion County,21,155,2015,0
Kentucky,Marshall County,21,157,2015,0
Kentucky,Martin County,21,159,2015,0
Kentucky,Mason County,21,161,2015,0
Kentucky,Meade County,21,163,2015,2
Kentucky,Menifee County,21,165,2015,1
Kentucky,Mercer County,21,167,2015,0
Kentucky,Metcalfe County,21,169,2015,0
Kentucky,Monroe County,21,171,2015,0
Kentucky,Montgomery County,21,173,2015,0
Kentucky,Morgan County,21,175,2015,0
Kentucky,Muhlenberg County,21,177,2015,0
Kentucky,Nelson County,21,179,2015,0
Kentucky,Nicholas County,21,181,2015,0
Kentucky,Ohio County,21,183,2015,0
Kentucky,Oldham County,21,185,2015,1
Kentucky,Owen County,21,187,2015,0
Kentucky,Owsley County,21,189,2015,0
Kentucky,Pendleton County,21,191,2015,2
Kentucky,Perry County,21,193,2015,0
Kentucky,Pike County,21,195,2015,0
Kentucky,Powell County,21,197,2015,0
Kentucky,Pulaski County,21,199,2015,4
