state,county,year,cases,fips,size,prcp,avtemp,log.size,log.cases
Texas,Refugio County,2001,0,48391,7751,883.3485333672885,21.530049833758124,3.8893577368889316,0
Texas,Roberts County,2001,0,48393,872,497.2146733271611,14.86111035904327,2.940516484932567,0
Texas,Robertson County,2001,0,48395,16023,1119.7181640625,19.768288009643555,4.204743832688799,0
Texas,Rockwall County,2001,0,48397,47114,1101.5173661081415,18.220945157502825,4.673149977602316,0
Texas,Runnels County,2001,0,48399,11138,496.89673714015794,18.066625816234644,4.04680721355374,0
Texas,Rusk County,2001,0,48401,47378,1642.223420430005,18.53779034498261,4.675576723602941,0
Texas,Sabine County,2001,0,48403,10419,1611.0642665117637,18.763472655723834,4.0178260380304245,0
Texas,San Augustine County,2001,0,48405,8806,1645.8250061035155,18.77360830307007,3.944778681123507,0
Texas,San Jacinto County,2001,0,48407,22762,1481.230815317439,19.390370643001862,4.357210419006122,0
Texas,San Patricio County,2001,0,48409,66980,751.7796755554856,22.007706057640814,4.825945143203848,0
Texas,San Saba County,2001,0,48411,6167,638.2879239448212,18.439059167538048,3.7900739484263046,0
Texas,Schleicher County,2001,0,48413,2944,435.59934273151435,17.871999124083857,3.4689378056654614,0
Texas,Scurry County,2001,0,48415,15746,467.35160923671054,17.446621821476864,4.197170247106,0
Texas,Shackelford County,2001,0,48417,3304,583.5937484741211,17.968656555811563,3.5190400386483445,0
Texas,Shelby County,2001,0,48419,25344,1642.9738138489804,18.52785058748924,4.4038751599094,0
Texas,Sherman County,2001,0,48421,3121,380.5368650066319,14.046875953674316,3.4942937686653326,0
Texas,Smith County,2001,0,48423,177511,1453.9275948660713,18.33057268759362,5.249225270581422,0
Texas,Somervell County,2001,0,48425,6900,856.9092289851262,18.283498397240272,3.838849090737255,0
Texas,Starr County,2001,0,48427,54565,432.9297561645508,23.771786329222888,4.7369141595391175,0
Texas,Stephens County,2001,0,48429,9446,622.199692946214,17.921127598102277,3.975247941240681,0
Texas,Sterling County,2001,0,48431,1363,399.589499773298,17.856542546408516,3.1344958558346736,0
Texas,Stonewall County,2001,0,48433,1568,466.76815396822417,17.593943346463718,3.1953460583484197,0
Texas,Sutton County,2001,0,48435,4036,410.99095431241125,18.24086615822532,3.605951157564873,0
Texas,Swisher County,2001,0,48437,8228,435.0802490234375,14.882623593012491,3.9152942830226865,0
Texas,Tarrant County,2001,27,48439,1488516,932.9294612004206,18.678508318387546,6.172753507222155,1.4471580313422192
Texas,Taylor County,2001,1,48441,125455,568.8430305249764,17.696508133050166,5.098487974770892,0.3010299956639812
Texas,Terrell County,2001,0,48443,1023,221.07054915079257,19.51863442979208,3.00987563371216,0
Texas,Terry County,2001,0,48445,12432,271.8576150747446,16.43462335879986,4.094541001456839,0
Texas,Throckmorton County,2001,0,48447,1793,552.864124858296,17.92981145098493,3.253580289562183,0
Texas,Titus County,2001,0,48449,27923,1618.7652306189905,17.765785334660457,4.445962076324096,0
Texas,Tom Green County,2001,0,48451,103855,456.3534700576573,18.232735524983166,5.016427410068392,0
Texas,Travis County,2001,7,48453,847941,1048.296409870016,19.67981608160611,5.928365634962076,0.9030899869919435
Texas,Trinity County,2001,0,48455,13834,1512.0048438003382,18.95433728719495,4.140947771342662,0
Texas,Tyler County,2001,0,48457,20540,1697.8174777560764,19.30305219579626,4.312600439261259,0
Texas,Upshur County,2001,0,48459,35637,1551.8536126929594,18.258053699171686,4.551901137051595,0
Texas,Upton County,2001,0,48461,3211,231.44909078424627,18.868029702793468,3.5066403055665023,0
Texas,Uvalde County,2001,1,48463,26005,619.0133018316225,20.110330856678097,4.415056858110851,0.3010299956639812
Texas,Val Verde County,2001,0,48465,45110,339.19927727072826,20.178399523009563,4.65427282709771,0
Texas,Van Zandt County,2001,0,48467,48945,1341.1845092773438,18.090547483475483,4.689708332843556,0
Texas,Victoria County,2001,0,48469,84681,1032.0153782948726,21.204567564635717,4.927785977971815,0
Texas,Walker County,2001,0,48471,62220,1434.1538308848505,19.430770293526027,4.793930006772684,0
Texas,Waller County,2001,0,48473,33208,1340.6415377103365,20.00261292090783,4.521242720370463,0
Texas,Ward County,2001,0,48475,10465,139.19117691937615,19.176211813918684,4.019739232674706,0
Texas,Washington County,2001,0,48477,30469,1212.2955669056284,19.873394402590666,4.483858200805915,0
Texas,Webb County,2001,0,48479,199914,420.2492412158421,22.793436284576142,5.300843208874724,0
Texas,Wharton County,2001,0,48481,41007,1269.978412148179,20.649399612123602,4.612857998229136,0
Texas,Wheeler County,2001,0,48483,5102,558.8889984130859,15.312754170099895,3.7077404542737713,0
Texas,Wichita County,2001,0,48485,130191,483.13574981689453,17.71186978816986,5.114580962838663,0
Texas,Wilbarger County,2001,0,48487,14362,467.94430631094605,17.451791039348517,4.157214922391151,0
Texas,Willacy County,2001,0,48489,19818,450.08597678699715,23.248603535794665,4.297059824075058,0
Texas,Williamson County,2001,0,48491,276610,1099.1348398246016,19.414487676682814,5.441867876663801,0
Texas,Wilson County,2001,0,48493,33259,828.8135062975762,20.71517135750534,4.52190918712611,0
Texas,Winkler County,2001,0,48495,7017,124.97866700490316,18.700744771957396,3.8461514765288154,0
Texas,Wise County,2001,0,48497,51009,864.8977275875443,17.60856821858291,4.70764680953905,0
Texas,Wood County,2001,0,48499,37472,1415.2840734411168,18.013517362100107,4.573706873392269,0
Texas,Yoakum County,2001,0,48501,7281,289.32518144087356,16.15129735253074,3.862191031051597,0
Texas,Young County,2001,0,48503,17650,609.1964347898498,17.898838560710583,4.246744709723841,0
Texas,Zapata County,2001,0,48505,12382,414.1976197949883,23.480884889356133,4.092790799676886,0
Texas,Zavala County,2001,0,48507,11563,431.349893172157,21.918072389408866,4.06307052564296,0
Utah,Beaver County,2001,0,49001,6003,324.53061048978464,9.969135103334906,3.778368343355874,0
Utah,Box Elder County,2001,0,49003,43632,256.86206640264646,9.728333500918428,4.639805120597555,0
Utah,Cache County,2001,0,49005,93798,536.1349723048942,6.796221979080685,4.972193578270067,0
Utah,Carbon County,2001,0,49007,19691,319.69039403923733,7.861827154867513,4.294267772179458,0
Utah,Daggett County,2001,0,49009,921,317.12394476374357,5.827258815869279,2.964259630196849,0
Utah,Davis County,2001,0,49011,244578,565.6288449214055,11.327833689176119,5.388417389297545,0
Utah,Duchesne County,2001,0,49013,14540,377.2019653919872,5.9490325583661,4.162564406523019,0
Utah,Emery County,2001,0,49015,10665,233.59207493349038,10.53927517867022,4.0279608597854475,0
Utah,Garfield County,2001,0,49017,4657,311.3862155885909,9.638908098116701,3.668106237932731,0
Utah,Grand County,2001,0,49019,8515,299.5191154998987,11.356098215596205,3.9301846522986197,0
Utah,Iron County,2001,0,49021,34724,319.798884651199,9.515439649384083,4.540629747549024,0
Utah,Juab County,2001,0,49023,8386,246.59882411582797,10.482145908299614,3.9235548580675492,0
Utah,Kane County,2001,0,49025,5951,280.92426427630676,11.923368252240694,3.7745899502647946,0
Utah,Millard County,2001,0,49027,12300,236.91621433191622,10.93488571471189,4.089905111439398,0
Utah,Morgan County,2001,0,49029,7289,576.5845169559602,7.138598580514231,3.862667950228588,0
Utah,Piute County,2001,0,49031,1397,391.430484525619,7.215402216680588,3.1451964061141817,0
Utah,Rich County,2001,0,49033,1921,351.34371827288373,4.886959605100678,3.2835273648616936,0
Utah,Salt Lake County,2001,0,49035,914334,533.3797015154803,10.348914494337858,5.961104869541319,0
Utah,San Juan County,2001,0,49037,13583,243.7658497576628,12.353902201689175,4.132995700692265,0
Utah,Sanpete County,2001,0,49039,23144,440.9720160314279,7.195305399192396,4.364438420639926,0
Utah,Sevier County,2001,0,49041,18912,403.05074655118784,7.52884964586577,4.276737459201161,0
Utah,Summit County,2001,0,49043,30929,549.5560549781436,4.387593401516756,4.4903658785708265,0
Utah,Tooele County,2001,0,49045,43726,211.3396612910901,11.025862228870391,4.640739750443814,0
Utah,Uintah County,2001,0,49047,25697,259.77123406080466,8.68468973870086,4.409882424518243,0
Utah,Utah County,2001,1,49049,387853,409.86990957549125,9.054519834662928,5.5886671550129146,0.3010299956639812
Utah,Wasatch County,2001,0,49051,16090,544.4877781136327,5.507055568947363,4.206556044099029,0
Utah,Washington County,2001,0,49053,94624,316.4922947005577,13.45365462829979,4.976001302846024,0
Utah,Wayne County,2001,0,49055,2507,254.86590982804512,10.801350916438492,3.3991543339582164,0
Utah,Weber County,2001,0,49057,200883,600.7140754773778,8.774945009101941,5.302943185535795,0
Vermont,Addison County,2001,0,50001,36053,782.7861924811975,7.298039482600653,4.556941408562721,0
Vermont,Bennington County,2001,2,50003,36899,1169.4519257127192,6.487455439149287,4.567014596501425,0.47712125471966244
Vermont,Caledonia County,2001,0,50005,29650,801.4678706416378,5.573551716627898,4.472024697700282,0
Vermont,Chittenden County,2001,5,50007,147979,785.88111199273,7.5998163532327725,5.170200088156975,0.7781512503836436
Vermont,Essex County,2001,0,50009,6483,930.7876494591977,4.937990553238812,3.811776021602904,0
Vermont,Franklin County,2001,1,50011,46012,872.1765185764858,7.5354393635477335,4.662871111119308,0.3010299956639812
Vermont,Grand Isle County,2001,0,50013,7103,735.7371425083705,8.35409291131156,3.851441814672055,0
Vermont,Lamoille County,2001,1,50015,23625,960.8843224265358,6.121268949725411,4.373371817181301,0.3010299956639812
Vermont,Orange County,2001,2,50017,28619,745.8164651804957,6.153962998554625,4.456654454648449,0.47712125471966244
Vermont,Orleans County,2001,0,50019,26463,959.2801597349105,5.846989243261276,4.422639076797502,0
Vermont,Rutland County,2001,4,50021,63294,923.9540922823008,7.336994687019036,4.801362542712532,0.6989700043360189
Vermont,Washington County,2001,1,50023,58477,806.272130895544,6.132308633239181,4.766985084249641,0.3010299956639812
Vermont,Windham County,2001,1,50025,43975,1054.8034880461516,6.570366979528356,4.643205848129499,0.3010299956639812
Vermont,Windsor County,2001,1,50027,57521,885.8142333235477,6.9128688303239505,4.759826427630507,0.3010299956639812
Virginia,Accomack County,2001,4,51001,38473,852.77813720703125,14.68276018320128,4.585156052505075,0.6989700043360189
Virginia,Albemarle County,2001,4,51003,85666,819.249998304579,13.432535851443255,4.932808488874887,0.6989700043360189
Virginia,Alleghany County,2001,0,51005,17063,864.2532788886399,11.424359259058217,4.232055390776589,0
Virginia,Amelia County,2001,0,51007,11539,858.79399902343755,14.32331579208374,4.0621681733517825,0
Virginia,Amherst County,2001,0,51009,31973,822.4931979709202,12.999544554286533,4.504783387673614,0
Virginia,Appomattox County,2001,0,51011,13779,814.9255121970664,13.46210629599435,4.139217700137586,0
Virginia,Arlington County,2001,2,51013,193318,1031.0216878255208,13.828736146291098,5.2862722934322015,0.47712125471966244
Virginia,Augusta County,2001,0,51015,66062,775.172616198172,11.473163935094098,4.819951717642038,0
Virginia,Bath County,2001,0,51017,5000,812.9328402295524,10.742285999251001,3.6989700043360187,0
Virginia,Bedford County,2001,0,51019,60980,807.0232481345153,13.093256070063664,4.785187420029362,0
Virginia,Bland County,2001,0,51021,6884,977.5976813180106,10.775000061307635,3.837840861655523,0
Virginia,Botetourt County,2001,0,51023,30668,789.7486667209201,12.940883763631184,4.4866854545841965,0
Virginia,Brunswick County,2001,0,51025,18342,912.6652467308975,14.557781498606612,4.263446689109733,0
Virginia,Buchanan County,2001,0,51027,26319,975.8251929345068,12.346119608197894,4.4202693840782254,0
Virginia,Buckingham County,2001,0,51029,15724,771.9478419910778,13.826127399097789,4.196563035148052,0
Virginia,Campbell County,2001,0,51031,51246,808.3123990885416,12.741001154581706,4.709659972250261,0
Virginia,Caroline County,2001,1,51033,22137,848.4357320378335,14.250788838675852,4.345118765064614,0.3010299956639812
Virginia,Carroll County,2001,0,51035,29364,979.4873974943814,11.532691119468375,4.467815215399414,0
Virginia,Charles City County,2001,0,51036,6946,852.3082329245175,15.48099635629093,3.8417347789747436,0
Virginia,Charlotte County,2001,0,51037,12421,833.1720771294135,13.496007659218527,4.0941565617825235,0
Virginia,Chesterfield County,2001,3,51041,264830,830.3411730598001,14.84331617635839,5.422967180527763,0.6020599913279624
Virginia,Clarke County,2001,1,51043,12956,821.9333337854456,12.279435157775879,4.112470939338139,0.3010299956639812
Virginia,Craig County,2001,0,51045,5058,907.9533308440564,11.747691939858829,3.703978825008386,0
Virginia,Culpeper County,2001,0,51047,35326,842.1171409970239,13.271771824549115,4.548094464599433,0
Virginia,Cumberland County,2001,0,51049,8986,813.5337197946948,13.910083282825559,3.9535664142570064,0
Virginia,Dickenson County,2001,0,51051,16240,1092.2534776770551,11.933071634043818,4.210586024905156,0
Virginia,Dinwiddie County,2001,0,51053,24435,865.7605202414773,14.921182880153903,4.38801234336419,0
Virginia,Essex County,2001,1,51057,10007,900.7900016091087,14.71441574530168,4.000303899784813,0.3010299956639812
Virginia,Fairfax County,2001,37,51059,984581,981.6596465529057,13.24326677489699,5.993251450698596,1.5797835966168101
Virginia,Fauquier County,2001,2,51061,57295,916.0133325913373,12.730444496753169,4.7581167237622175,0.47712125471966244
Virginia,Floyd County,2001,0,51063,14100,904.3833290382668,11.289875789924904,4.14921911265538,0
Virginia,Fluvanna County,2001,1,51065,21176,730.6913330078125,13.527073160807292,4.325843928293292,0.3010299956639812
Virginia,Franklin County,2001,0,51067,47885,814.9114172593603,13.096947687976765,4.68019949175602,0
Virginia,Frederick County,2001,1,51069,61087,818.7692307692307,11.832303795447716,4.785948797329788,0.3010299956639812
Virginia,Giles County,2001,0,51071,16793,932.2434592507102,10.922928047180175,4.225128287982088,0
Virginia,Gloucester County,2001,0,51073,35171,877.5600021362304,15.074915719032287,4.546184716577045,0
Virginia,Goochland County,2001,0,51075,17256,778.9149996439616,13.825444459915161,4.236940132094489,0
Virginia,Grayson County,2001,0,51077,16629,902.9104468502215,10.596196516236262,4.220866133312124,0
Virginia,Greene County,2001,0,51079,15742,947.438661702474,12.59882230758667,4.197059908060209,0
Virginia,Greensville County,2001,0,51081,11506,904.1265804893092,14.97963591625816,4.060924369689481,0
Virginia,Halifax County,2001,0,51083,36865,881.4650397572091,13.624177196161535,4.566614238239118,0
Virginia,Hanover County,2001,3,51085,88900,835.9399982028538,14.334808429082235,4.948901760970213,0.6020599913279624
Virginia,Henrico County,2001,0,51087,266031,840.2116658528646,14.729313850402832,5.424932246948715,0
Virginia,Henry County,2001,1,51089,57468,815.8063631924716,13.637863610007546,4.759426083090233,0.3010299956639812
Virginia,Highland County,2001,0,51091,2529,840.4551608177924,9.181459019261021,3.4029488293444046,0
Virginia,Isle of Wight County,2001,1,51093,30203,837.4003579275949,15.34489801951817,4.480050082650437,0.3010299956639812
Virginia,James City County,2001,0,51095,49575,909.6992065429688,15.417653350830077,4.695262722877341,0
Virginia,King and Queen County,2001,0,51097,6593,877.2526032820991,14.787242744279945,3.819083075743703,0
Virginia,King George County,2001,1,51099,17133,855.2938087100074,14.06647218976702,4.233833414884434,0.3010299956639812
Virginia,King William County,2001,0,51101,13436,879.9924405725991,14.756349586858981,4.128269995169627,0
Virginia,Lancaster County,2001,0,51103,11415,893.8890935724431,14.704215786673807,4.057475915826254,0
Virginia,Lee County,2001,0,51105,23266,1120.1663175884046,12.686380737706235,4.366721723757252,0
Virginia,Loudoun County,2001,55,51107,189717,946.8702596028646,12.561486647679256,5.278106248523862,1.7481880270062005
Virginia,Louisa County,2001,0,51109,26287,759.1652683567356,13.399958894059464,4.419741025140651,0
Virginia,Lunenburg County,2001,0,51111,13025,863.1358205311334,14.047189627120744,4.114777731971562,0
Virginia,Madison County,2001,0,51113,12699,934.0697268924198,12.50347410665976,4.103769523193673,0
Virginia,Mathews County,2001,0,51115,9264,873.8456268310547,14.773494958877563,3.966798546383361,0
Virginia,Mecklenburg County,2001,1,51117,32286,903.1059987921464,14.424890789232755,4.509014242430138,0.3010299956639812
Virginia,Middlesex County,2001,0,51119,10030,874.7434997558594,14.944829177856445,4.001300933020418,0
Virginia,Montgomery County,2001,1,51121,84941,800.096947621491,11.986226001028287,4.929117369580554,0.3010299956639812
Virginia,Nelson County,2001,0,51125,14550,893.3141875395904,13.103932960613355,4.162862993321926,0
Virginia,New Kent County,2001,0,51127,13883,860.3668421695107,15.060251035188374,4.142483323659504,0
Virginia,Northampton County,2001,1,51131,12991,906.6845574629934,15.10397732048704,4.11364258277174,0.3010299956639812
Virginia,Northumberland County,2001,0,51133,12325,919.0892109118009,14.543676577116313,4.090786927949267,0
Virginia,Nottoway County,2001,0,51135,15813,914.7789358585438,14.207601100840467,4.19901427093462,0
Virginia,Orange County,2001,0,51137,26454,773.7094800225619,13.359195363932642,4.422491349209966,0
Virginia,Page County,2001,0,51139,23229,880.344508750766,11.948549046235925,4.366030513983194,0
Virginia,Patrick County,2001,0,51141,19302,1005.7554872574344,13.034534331290953,4.285602311285613,0
Virginia,Pittsylvania County,2001,1,51143,61688,795.8653564453125,13.35620370254018,4.790200690116827,0.3010299956639812
Virginia,Powhatan County,2001,0,51145,23078,806.6548643369932,14.086156535792995,4.363198169015764,0
Virginia,Prince Edward County,2001,0,51147,19627,846.5207159859793,13.9102440902165,4.29285392247245,0
Virginia,Prince George County,2001,0,51149,33915,837.5309967041015,15.610519909858704,4.530391821401041,0
Virginia,Prince William County,2001,13,51153,297738,903.6159261067709,12.972242302364773,5.473834266749932,1.146128035678238
Virginia,Pulaski County,2001,0,51155,35135,836.5864474826388,11.640764829847548,4.545739957873238,0
Virginia,Rappahannock County,2001,0,51157,7225,1017.640732183689,12.247141233304651,3.8588378514285853,0
Virginia,Richmond County,2001,0,51159,8870,934.3111525315505,14.891141011164738,3.9479236198317262,0
Virginia,Roanoke County,2001,0,51161,85874,834.0699994991987,12.691299169491499,4.933861692751618,0
Virginia,Rockbridge County,2001,0,51163,20781,780.6822246033469,12.102760738796658,4.317666442356502,0
Virginia,Rockingham County,2001,2,51165,68587,786.85887890625,11.499196006774902,4.836241807204027,0.47712125471966244
Virginia,Russell County,2001,0,51167,29060,1098.4765294392903,12.017719374762642,4.463295609962003,0
Virginia,Scott County,2001,0,51169,23094,1093.4172845534335,12.94652776364927,4.363499161478234,0
Virginia,Shenandoah County,2001,1,51171,35767,810.6083116128411,11.456063982466576,4.553482514706291,0.3010299956639812
Virginia,Smyth County,2001,0,51173,32882,1081.9340828909,10.978217769676531,4.516958225003899,0
Virginia,Southampton County,2001,0,51175,17460,871.586376953125,15.168857860565186,4.242044239369551,0
Virginia,Spotsylvania County,2001,2,51177,96418,777.5995292663574,13.61349941790104,4.984158118663558,0.47712125471966244
Virginia,Stafford County,2001,1,51179,98129,803.9653647818217,13.544085386322767,4.991797373116581,0.3010299956639812
Virginia,Surry County,2001,0,51181,6841,864.2366644965277,15.321203698052301,3.8351195904245494,0
Virginia,Sussex County,2001,0,51183,12264,856.8925971489448,15.086391213652375,4.088632141846319,0
Virginia,Tazewell County,2001,0,51185,43979,1101.0286873265316,10.925821881545218,4.643245350094817,0
Virginia,Warren County,2001,4,51187,32050,891.0414733886719,12.263860309825224,4.505828033854836,0.6989700043360189
Virginia,Washington County,2001,0,51191,51204,1042.5310823371613,12.270141050040003,4.709303888906937,0
Virginia,Westmoreland County,2001,0,51193,16590,923.834720187717,14.56745950380961,4.2198463860243605,0
Virginia,Wise County,2001,0,51195,41886,1235.096365633878,12.000000034679067,4.622068888390036,0
Virginia,Wythe County,2001,0,51197,27553,884.2013045601223,11.138645517653313,4.4401688922082565,0
Virginia,York County,2001,0,51199,57951,843.9182272518383,15.057737743153291,4.763060934531449,0
Virginia,Alexandria city,2001,1,51510,133073,950.5080078125,14.202549934387207,5.12408994773233,0.3010299956639812
Virginia,Bedford city,2001,0,51515,6333,826.84002685546875,13.348708152770996,3.801609488027319,0
Virginia,Bristol city,2001,0,51520,17356,1029.7439697265625,13.256533241271972,4.239449641457174,0
Virginia,Buena Vista city,2001,0,51530,6344,727.0375061035156,13.185229301452637,3.8023631743095474,0
Virginia,Charlottesville city,2001,0,51540,40750,837.80499267578125,13.86035442352295,4.610127613075996,0
Virginia,Chesapeake city,2001,2,51550,202546,806.2007155645462,15.964129061925979,5.306523670896151,0.47712125471966244
Virginia,Colonial Heights city,2001,0,51570,17038,834.09002685546875,15.623000144958496,4.231418613908303,0
Virginia,Covington city,2001,0,51580,6373,790.4533284505209,12.438180605570475,3.8043439184798657,0
Virginia,Danville city,2001,1,51590,47671,733.9469970703125,14.4178542137146,4.67825426226744,0.3010299956639812
Virginia,Emporia city,2001,0,51595,5613,892.2250061035156,15.056271076202393,3.7491950422196725,0
Virginia,Fairfax city,2001,0,51600,21938,1001.7799987792969,12.79435396194458,4.3411970321468285,0
Virginia,Falls Church city,2001,0,51610,10524,1052.3299560546875,13.291749954223633,4.022180839413665,0
Virginia,Franklin city,2001,0,51620,8206,859.7633260091146,15.287347475687662,3.914131512630894,0
Virginia,Fredericksburg city,2001,0,51630,19901,779.2699991861979,13.576472600301107,4.298874899704699,0
Virginia,Galax city,2001,0,51640,6706,863.9433390299479,11.258874575297037,3.8264635490928014,0
Virginia,Hampton city,2001,0,51650,145236,806.375449440696,15.403056838295676,5.162074279335804,0
Virginia,Harrisonburg city,2001,0,51660,41314,690.6933390299479,11.990180651346842,4.616097245178198,0
Virginia,Hopewell city,2001,0,51670,22247,834.47998046875,16.199417114257812,4.347271454809604,0
Virginia,Lexington city,2001,0,51678,6900,746.77001953125,12.81179141998291,3.838849090737255,0
Virginia,Lynchburg city,2001,0,51680,64827,799.2354569868608,12.941814422607422,4.811755924216015,0
Virginia,Manassas city,2001,0,51683,35299,911.0400187174479,12.742972056070963,4.5477624022537295,0
Virginia,Manassas Park city,2001,0,51685,10662,927.83001708984375,12.934374809265137,4.027838678188945,0
Virginia,Martinsville city,2001,0,51690,15282,851.8999938964844,13.446406126022339,4.184180195347259,0
Virginia,Newport News city,2001,1,51700,181941,796.0883331298828,15.046871582667032,5.259930577388539,0.3010299956639812
Virginia,Norfolk city,2001,1,51710,234781,838.9688856336805,15.883319430881077,5.370662948073731,0.3010299956639812
Virginia,Norton city,2001,0,51720,3842,1396.9849853515625,11.620124816894531,3.584557360525675,0
Virginia,Petersburg city,2001,0,51730,33298,833.8766682942709,15.657875061035156,4.522418148970326,0
Virginia,Poquoson city,2001,0,51735,11483,802.2380126953125,15.115291595458984,4.060055364824845,0
Virginia,Portsmouth city,2001,1,51740,99737,815.8579956054688,15.992933464050292,4.998856300888156,0.3010299956639812
Virginia,Radford city,2001,0,51750,16160,781.1700032552084,11.945972124735514,4.208441356438567,0
Virginia,Richmond city,2001,0,51760,198264,836.604997907366,14.677544593811035,5.297243863874,0
Virginia,Roanoke city,2001,0,51770,94583,748.240007672991,13.90335123879569,4.975813084925579,0
Virginia,Salem city,2001,0,51775,24641,773.2850036621094,13.827291488647461,4.391658328722475,0
Virginia,Staunton city,2001,0,51790,23639,683.4800109863281,12.323999881744385,4.373629100649668,0
Virginia,Suffolk city,2001,0,51800,66423,825.9159693564138,15.532512141812232,4.8223184866496425,0
Virginia,Virginia Beach city,2001,2,51810,427590,780.4638875325521,15.744186701597991,5.631027539858531,0.47712125471966244
Virginia,Waynesboro city,2001,0,51820,19815,751.9866536458334,11.885236104329428,4.296994076670209,0
Virginia,Williamsburg city,2001,2,51830,11913,942.6580078125,15.603116989135742,4.076021141783546,0.47712125471966244
Virginia,Winchester city,2001,0,51840,24236,834.7066650390625,12.21049976348877,4.384460943824492,0
Washington,Adams County,2001,0,53001,16196,253.86903808415806,9.926274930770473,4.2094077680963755,0
Washington,Asotin County,2001,0,53003,20467,386.95438126493093,9.783009659160268,4.311054189563937,0
Washington,Benton County,2001,0,53005,145611,190.9964644820602,11.483110687949441,5.16319418444715,0
Washington,Chelan County,2001,1,53007,66692,953.5515309295091,5.668829406649424,4.824073741499322,0.3010299956639812
Washington,Clallam County,2001,0,53009,64792,2135.5056981372227,8.00101060928053,4.81152138595795,0
Washington,Clark County,2001,0,53011,358517,1644.5802437918526,10.422292352724476,5.554509753675081,0
Washington,Columbia County,2001,0,53013,4045,637.1294350294197,9.449268865885225,3.606918525948291,0
Washington,Cowlitz County,2001,0,53015,93623,1798.6855001495214,9.311350067266437,4.971382553289725,0
Washington,Douglas County,2001,0,53017,32784,238.92392802166435,8.830686200421383,4.51566194105712,0
Washington,Ferry County,2001,0,53019,7277,446.8337926404229,7.368959021294254,3.8619523749214517,0
Washington,Franklin County,2001,0,53021,50771,217.26380759422932,11.352554093807116,4.705615717476003,0
Washington,Garfield County,2001,0,53023,2302,481.5565046605056,9.768184293576372,3.362105319293773,0
Washington,Grant County,2001,0,53025,76171,187.04095922976123,10.20703980874042,4.881789657203351,0
Washington,Grays Harbor County,2001,0,53027,68004,2669.5068468635463,9.432595288311994,4.832534458689121,0
Washington,Island County,2001,0,53029,74161,620.8353658536586,9.800683928699028,4.870175577279292,0
Washington,Jefferson County,2001,0,53031,26836,2742.7573994774384,7.6335274051424324,4.428717783203831,0
Washington,King County,2001,3,53033,1756988,1896.1615376240497,8.301951602342966,6.24476879533048,0.6020599913279624
Washington,Kitsap County,2001,0,53035,233348,1233.9229351541271,10.277842832648236,5.368004082946968,0
Washington,Kittitas County,2001,1,53037,33894,831.959491650447,6.825333435595999,4.530122825119971,0.3010299956639812
Washington,Klickitat County,2001,0,53039,19208,483.6182293625352,9.284159399707866,4.283482147048971,0
Washington,Lewis County,2001,0,53041,68899,1571.1244299025764,8.656704669055484,4.8382129186038005,0
Washington,Lincoln County,2001,0,53043,10116,284.94248160097465,8.490976567936178,4.0050088206723675,0
Washington,Mason County,2001,0,53045,49994,2350.9613237330523,9.28490584237235,4.69891788587102,0
Washington,Okanogan County,2001,0,53047,39117,476.1615938648384,6.007719093128902,4.592365540046917,0
Washington,Pacific County,2001,0,53049,20653,2362.282815867457,9.37808575575379,4.314983145039124,0
Washington,Pend Oreille County,2001,0,53051,11861,809.4672029750553,5.627588913196654,4.0741213059062975,0
Washington,Pierce County,2001,1,53053,716248,1445.1614783016253,8.007115484801707,5.8550634222841005,0.3010299956639812
Washington,San Juan County,2001,0,53055,14343,685.3563602331913,9.660518993030895,4.156639998415452,0
Washington,Skagit County,2001,0,53057,104876,2152.1930649329875,7.054939374687343,5.02067611488478,0
Washington,Skamania County,2001,0,53059,9829,2151.855195042171,7.21605608661282,3.9925093350677754,0
Washington,Snohomish County,2001,1,53061,621144,2170.8035241515195,7.612755425461573,5.793192294469149,0.3010299956639812
Washington,Spokane County,2001,0,53063,422803,456.7721896701389,8.199133829086547,5.626138060184167,0
Washington,Stevens County,2001,0,53065,40038,544.463527359501,7.585971762544365,4.602472375234415,0
Washington,Thurston County,2001,0,53067,212544,1275.0618019104004,9.984204471111298,5.3274488495822725,0
Washington,Wahkiakum County,2001,0,53069,3780,2255.6163916015626,9.373069162368774,3.5774917998372255,0
Washington,Walla Walla County,2001,0,53071,55218,354.40914074651795,11.47132918629711,4.742080672410202,0
Washington,Whatcom County,2001,0,53073,171250,1905.8977118431053,6.4593906995698145,5.233630580164463,0
Washington,Whitman County,2001,1,53075,40579,407.36062729149535,9.432555337298783,4.608301340385029,0.3010299956639812
Washington,Yakima County,2001,1,53077,222806,548.2837605337984,7.953557947360588,5.347926881886814,0.3010299956639812
West Virginia,Barbour County,2001,0,54001,15362,1173.063892429158,10.692054409091755,4.186447760774917,0
West Virginia,Berkeley County,2001,5,54003,78574,753.4217800564236,11.990374014112685,4.895278862521365,0.7781512503836436
West Virginia,Boone County,2001,0,54005,25392,1078.9364952087403,12.566676533222198,4.404696909410773,0
West Virginia,Braxton County,2001,0,54007,14712,1087.3245040893555,11.941736471652984,4.167671716230021,0
West Virginia,Brooke County,2001,0,54009,25247,900.232494354248,11.341296970844269,4.402209780044745,0
West Virginia,Cabell County,2001,0,54011,95936,878.6853991699219,12.873780841827392,4.981981606832167,0
West Virginia,Calhoun County,2001,0,54013,7418,1019.5499931003736,11.703166754349418,3.870286828992591,0
